,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.10931827576733441,0.0,0.0,0.28290632034964913,0.16517092476227968,0.06153225560113002,0.14173437283208368,0.0,0.5776079203873987,0.285872801851449,0.0769695780892306,0.11238267062179745,0.10812284963895528,0.0,0.07979035917665406,0.0,0.017582164711917852,0.08120182496522316,0.3315321247983285,0.21089822502231328,0.0,0.09174790633691096,0.0,0.046003304096104654,0.07785437396517017,0.1594087451679964,0.06197755346390801,0.09024030731526661,0.057435090227745365,0.0,0.0,0.06995245911497296,0.0,0.27486904906510684,0.018604779261921292,0.47763116990902976,0.0,0.27243334598542884,0.3018522174259157,0.09153501266459271,0.11006840890264773,0.08914150140393547,0.0,0.0,0.17504695644814067,0.0,0.0781428503215,0.040182744128786974,0.017106739766452602,0.0754451466293292,0.1388218829300551,0.0,0.0,0.05282188549659965,0.0,0.04027675038015449,0.0,0.08659267237436928,0.0,0.031669572856400915
1,0.0,0.11968751735812233,0.3184122541840572,0.1471391595097119,0.3945452488965443,0.08173023613375247,0.1467820606673342,0.08407669886999061,0.4286259538761091,0.0359327492457639,0.1090180834333938,0.055949536666796786,0.0,0.12476723708940772,0.0,0.12195588603826567,0.10372774186611036,0.05343840218475508,0.22574709096174897,0.2967133083853645,0.14529439576291547,0.0765105928084989,0.04267480278876607,0.0,0.06280797842042157,0.22213310962854207,0.043549708706650765,0.11146806851473617,0.04507536746426386,0.0,0.0,0.0,0.034981270594280904,0.0,0.19562914651148375,0.0,0.05590576402800114,0.07596503466379981,0.18035937214561087,0.0,0.017161690034870992,0.0,0.0,0.07525963636917052,0.043817212214821516,0.16125128621005136,0.055571592102209834,0.1185917051807362,0.028345127135656165,0.0,0.1071095885195958,0.04540687044908994,0.0,0.014517555725736533,0.04416548893139563,0.08032687073547169,0.10464152511408066,0.11694346436427021,0.18050565626407175,0.0
2,0.0,0.08964751857957136,0.10837300579953331,0.1765204501967409,0.4474975767186338,0.07940120268994054,0.10480816344916838,0.06185161925476776,0.19716052734395126,0.586856642956307,0.14019871315871482,0.0,0.0,0.12139059190493333,0.1277721036749443,0.13080088289830769,0.06908444933953228,0.052038346485129484,0.09074415135548927,0.02354127228186411,0.13285548959474833,0.026994245095341107,0.06351851410331039,0.11069636063832208,0.22575140582706357,0.28539215779110993,0.16611235634095606,0.09722945167195907,0.08509986502851019,0.0,0.0,0.0,0.09502113828321887,0.32806716928567503,0.027321932327898146,0.0,0.045029741682824684,0.07335518672699265,0.1548576068192953,0.06699901605505133,0.0,0.0,0.0,0.0,0.03298629442410489,0.09286107749751825,0.0,0.0,0.0,0.0,0.12792361671880367,0.08465681909081597,0.0258694273519674,0.04632740200785835,0.16674425891169836,0.0,0.07464446471040267,0.09520038951879842,0.0,0.0
3,0.10784301093984178,0.077755571732223,0.017330922034562136,0.691570143415005,0.0,0.16401543115203376,0.11790690357917029,0.02495327292015342,0.03079299001546197,0.41755019806942356,0.12498691456363824,0.13035920044590515,0.0,0.10994359626567989,0.11943717090275931,0.06143611652343521,0.0,0.06052937748774051,0.22634432091310383,0.15596972585067917,0.1205882330579942,0.053743735030642344,0.053871912289795834,0.3119037552234048,0.13199239294321047,0.18303111423411073,0.1779039984867914,0.04870518368261433,0.04442599627782775,0.0,0.008882417665648372,0.0,0.07583823250727154,0.023813208964957148,0.1124467412058488,0.2390535325062119,0.05283222192088037,0.05568317859690522,0.0012762359945365808,0.0,0.10804982081980186,0.0,0.0,0.00521157744410045,0.0,0.0778216562574774,0.0022902783268476303,0.0,0.015474594288864472,0.028753009836486116,0.22608358953520633,0.09847186190796768,0.0,0.007218205950204193,0.05692468346512792,0.036613959805272635,0.06661362363423051,0.298544356238854,0.0,0.0
4,0.15579254471491574,0.08191284746514169,0.061798067188976305,0.042614673106061395,0.4500553216151614,0.207180069695368,0.11022569172780994,0.18974330066104259,0.11829047679767922,0.1379280720168255,0.0444925186133852,0.07646274225613192,0.0646155599903211,0.22225100463078118,0.010722160942392337,0.07150080568732617,0.09194465505771934,0.17941158826574494,0.08295168429181386,0.48601732839152434,0.10470094628504835,0.06870030583070767,0.1966595660891514,0.18017448384471446,0.10548631761784584,0.1042919931309626,0.07731979231501589,0.1319751176377247,0.09814352345446099,0.0,0.12822367019555495,0.0,0.0,0.10554289127001744,0.2275684935347723,0.009234132809610877,0.04889348929836275,0.0,0.0,0.03241230016844312,0.013712364608878383,0.24177672108855794,0.054291877903920864,0.030289833267274472,0.1534038925602453,0.030761907524056577,0.020599722681713263,0.0,0.0,0.04366683068577323,0.1307906710343055,0.0768943059059889,0.07289976881436094,0.0,0.4056549895760256,0.0,0.026057747902117127,0.0,0.17451735583323968,0.0
5,0.3466357190587073,0.14487755505114225,0.028152785686020403,0.06256992101735592,0.20663118617079024,0.3042331976968735,0.08533134154403284,0.19625466724971882,0.6242427077162392,0.06358939812692795,0.05691917820601431,0.06393656705353024,0.0,0.0,0.01987564641189251,0.24541830112880553,0.01761176751476693,0.0,0.22196808673506832,0.10711062396269566,0.14863800294082355,0.17939106353151657,0.07281561225245549,0.32797439420259594,0.11132132281028233,0.041131334465267545,0.08765586448068108,0.1039489852435635,0.0,0.0,0.0898055499108924,0.0,0.07409445490617822,0.405024677202364,0.01660334165959145,0.05047956757389042,0.0,0.022384630954028997,0.009462972299875411,0.08589111831628023,0.11317223025535204,0.0,0.07832715290320458,0.0,0.0,0.011498761348273129,0.03167867048605164,0.0,0.0,0.01960841236331796,0.24568503236662229,0.02002558657605057,0.05144566895997326,0.07398390937950321,0.0,0.0,0.0,0.12696054837636006,0.1437815966921469,0.032202650059776905
6,0.2202998039614667,0.0,0.3681905084757067,0.07736616202922177,0.06616730182649186,0.0707530027470691,0.31202121995683,0.08775189217636316,0.23557974159446848,0.322303398742262,0.13917725015456422,0.13766896371576406,0.05857978929243116,0.08958504280026126,0.06101656990751853,0.05511441515682975,0.06784635522953718,0.06050245346013881,0.1353520419271365,0.2729325763798027,0.1527837668645908,0.09630765243309007,0.2336344634406524,0.07852603566944766,0.1098791401393653,0.3254610454437244,0.3488983991529263,0.09648930711844736,0.0,0.18096820492738064,0.10142977429980517,0.17687109720119418,0.012541336527181977,0.21719634352291034,0.02315999462367412,0.0,0.0,0.1708510663248875,0.0,0.03994914593876638,0.04658894740876624,0.0,0.11870586068765537,0.07748240097236318,0.12462528280821637,0.16146000690615245,0.15954564493106013,0.09157261394955674,0.046075208666511595,0.0076789442262444356,0.11382821345626183,0.3171308699115455,0.0,0.017883371313410616,0.10714906125213075,0.1032033075199923,0.3139466175385459,0.0625869884724077,0.14327778667416702,0.0
7,0.043896809423773823,0.0666052867880963,0.2614520562583104,0.1303208426557624,0.5134009712216493,0.598943802192977,0.10690849441498446,0.08154809200200429,0.24899005530720103,0.093038342479527,0.0,0.077881823087617,0.12605730494956147,0.0,0.05195650615123437,0.24694203368509776,0.058446701380606855,0.09573846617435885,0.10081385840903051,0.07972067900779789,0.12069205200878139,0.050328623940502484,0.1707613500382059,0.10725870827476161,0.09477306099498806,0.07465510110827249,0.09934514693146708,0.020087170816659963,0.14479939145691015,0.044880150759338475,0.07086332950148053,0.021005532878114876,0.0,0.19501554554635595,0.04051857443167076,0.06738022649322999,0.23651283642049092,0.024984564296975917,0.0,0.019021897204400617,0.0,0.0,0.1532600577094777,0.012819401047957068,0.08316616285973114,0.06421573869477787,0.0,0.0,0.0,0.023031244835701327,0.038749507922817686,0.07233295901406582,0.005573127132010505,0.011982036855719205,0.14175943735413601,0.0021820112673570534,0.12337217249150491,0.0505030712568238,0.04986217309386463,0.0
8,0.04494712018447953,0.08236680488704076,0.14860845503953676,0.30762360160681085,0.1306952153564514,0.44973763301213504,0.3548402975195279,0.056992150399694845,0.12308839947821597,0.05797818383996557,0.13252123710065214,0.041813874639983734,0.0,0.08489524323946807,0.030189795742625255,0.013680086487607015,0.11786499251111757,0.13299523564151572,0.060578605982471896,0.3947724630458189,0.09009891349467934,0.022914781787382,0.267075570440651,0.03935860740018342,0.15336977764488655,0.0570480789316678,0.0,0.0,0.1992533525942972,0.0,0.1706963162135464,0.06530360584132103,0.0,0.0,0.038227740448266795,0.0927784949316653,0.16914912413342093,0.0,0.0,0.08270419303306924,0.031552048543232764,0.1326307422462138,0.10705510341434803,0.0,0.07008092091763281,0.06787091184460875,0.09531317017143927,0.0,0.0,0.5070152067745574,0.03672261304210354,0.059472752641444346,0.04503372162729552,0.18526222918693958,0.0857705389993955,0.0,0.0,0.1405284373142831,0.22454028566052175,0.01597024731596196
9,0.09615236756581308,0.20499927955124775,0.03033351899814605,0.15862713629310313,0.0953108785337116,0.43394333728753537,0.17964876695980161,0.08234171927400286,0.18265465417150054,0.3886912299816861,0.051699613626836304,0.10292704902507625,0.27253249739667956,0.053642149713098594,0.0,0.21516029438610756,0.04268803612243508,0.0,0.18855717021484064,0.08465924393323956,0.23435830790163373,0.0,0.28989280393962147,0.1893022035898302,0.21332134339789102,0.0,0.10275585075909761,0.04348321975648669,0.10744086718992753,0.03583220946336144,0.0,0.026325542548442733,0.0,0.0,0.0713410979515005,0.032920102613143876,0.11416835756819169,0.06859043726726552,0.0,0.06749235305876736,0.08299286086910801,0.02674345974308303,0.0,0.04224822156580613,0.0,0.06465706091614741,0.20059962123440012,0.0,0.013489998801802683,0.10711251350601148,0.047932975156025084,0.1071813482759991,0.0,0.07870049321325454,0.08881662899293778,0.018934050118106577,0.0,0.4735888260581915,0.0,0.0
